date;open;close;adjClose;high;low;volume
07.06.2010;9931.75;9816.490234;9816.490234;9982.379883;9810.299805;222940000
08.06.2010;9812.94043;9939.980469;9939.980469;9953.660156;9757.549805;259680000
09.06.2010;9941.570313;9899.25;9899.25;10065.139648;9867.730469;222680000
10.06.2010;9901.669922;10172.530273;10172.530273;10185.830078;9901.669922;221730000
11.06.2010;10166.780273;10211.070313;10211.070313;10215.980469;10082.709961;187890000
14.06.2010;10211.830078;10190.889648;10190.889648;10328.669922;10186.209961;177920000
15.06.2010;10192.400391;10404.769531;10404.769531;10408.320313;10192.400391;203170000
16.06.2010;10404.240234;10409.459961;10409.459961;10429.030273;10332.599609;165700000
17.06.2010;10409.980469;10434.169922;10434.169922;10441.200195;10319.219727;181070000
18.06.2010;10435;10450.639648;10450.639648;10483.44043;10424.490234;338010000
21.06.2010;10452.459961;10442.410156;10442.410156;10594.160156;10395.549805;165190000
22.06.2010;10441.950195;10293.519531;10293.519531;10493.570313;10283.400391;175750000
23.06.2010;10293.299805;10298.44043;10298.44043;10368.040039;10227.240234;195100000
24.06.2010;10297.080078;10152.799805;10152.799805;10298.05957;10128.849609;244440000
25.06.2010;10153.480469;10143.80957;10143.80957;10202.910156;10081.080078;434500000
28.06.2010;10143.049805;10138.519531;10138.519531;10201.929688;10101.410156;164100000
29.06.2010;10135.719727;9870.299805;9870.299805;10135.799805;9811.919922;290500000
30.06.2010;9868.339844;9774.019531;9774.019531;9908.919922;9753.839844;235090000
01.07.2010;9773.269531;9732.530273;9732.530273;9795.480469;9621.889648;262820000
02.07.2010;9732.530273;9686.480469;9686.480469;9770.870117;9614.320313;199570000
06.07.2010;9686.480469;9743.620117;9743.620117;9858.129883;9659.009766;261020000
07.07.2010;9743.620117;10018.280273;10018.280273;10026.599609;9736.700195;219560000
08.07.2010;10019.259766;10138.990234;10138.990234;10139.860352;10019.259766;192210000
09.07.2010;10138.990234;10198.030273;10198.030273;10201.769531;10118.410156;134810000
12.07.2010;10199.240234;10216.269531;10216.269531;10220.280273;10146.490234;131490000
13.07.2010;10217.549805;10363.019531;10363.019531;10407.820313;10217.549805;179040000
14.07.2010;10370.959961;10366.719727;10366.719727;10400.099609;10303;208530000
15.07.2010;10367.099609;10359.30957;10359.30957;10379.740234;10240.480469;210000000
16.07.2010;10356.200195;10097.900391;10097.900391;10356.200195;10079.580078;335060000
19.07.2010;10098.120117;10154.429688;10154.429688;10187.280273;10073.679688;176970000
20.07.2010;10151.480469;10229.959961;10229.959961;10236.400391;10007.759766;194410000
21.07.2010;10226.019531;10120.530273;10120.530273;10265.540039;10065.5;203900000
22.07.2010;10121.80957;10322.299805;10322.299805;10363.240234;10121.80957;202220000
23.07.2010;10321.160156;10424.620117;10424.620117;10441.950195;10287.480469;200000000
26.07.2010;10424.169922;10525.429688;10525.429688;10526.790039;10414.400391;178820000
27.07.2010;10525.280273;10537.69043;10537.69043;10578.330078;10494.860352;180550000
28.07.2010;10537.009766;10497.879883;10497.879883;10548.519531;10463.219727;162070000
29.07.2010;10498.94043;10467.160156;10467.160156;10584.990234;10387.389648;202110000
