^DJI
date;open;high;low;close;volume;adjClose
11.09.2009;9625,44043;9649,849609;9571,55957;9605,410156;196760000;9605,410156
14.09.2009;9598,080078;9631,110352;9535,959961;9626,799805;196480000;9626,799805
15.09.2009;9626,419922;9713,709961;9580,929688;9683,410156;224030000;9683,410156
16.09.2009;9683,709961;9799,719727;9679,179688;9791,709961;241270000;9791,709961
17.09.2009;9789,820313;9854,580078;9749,459961;9783,919922;225470000;9783,919922
18.09.2009;9784,75;9847,709961;9784,679688;9820,200195;424930000;9820,200195
21.09.2009;9818,610352;9818,69043;9725,879883;9778,860352;172830000;9778,860352
22.09.2009;9779,610352;9843,400391;9771,910156;9829,870117;194620000;9829,870117
23.09.2009;9830,629883;9917,990234;9740,839844;9748,549805;233330000;9748,549805
24.09.2009;9749,990234;9805,389648;9666,030273;9707,44043;201890000;9707,44043
25.09.2009;9706,679688;9735,929688;9641,009766;9665,19043;189350000;9665,19043
28.09.2009;9663,230469;9823,669922;9663,230469;9789,360352;163780000;9789,360352
29.09.2009;9789,740234;9834,480469;9739,110352;9742,200195;154000000;9742,200195
30.09.2009;9741,830078;9776,820313;9608,589844;9712,280273;268390000;9712,280273
01.10.2009;9711,599609;9711,669922;9500,370117;9509,280273;266990000;9509,280273
02.10.2009;9507,620117;9524,780273;9430,080078;9487,669922;219750000;9487,669922
05.10.2009;9488,730469;9625,05957;9481,089844;9599,75;173850000;9599,75
06.10.2009;9601,259766;9774,320313;9601,259766;9731,25;206020000;9731,25
07.10.2009;9725,69043;9740,320313;9675,620117;9725,580078;167650000;9725,580078
08.10.2009;9728,219727;9836,669922;9728,070313;9786,870117;209580000;9786,870117
09.10.2009;9786,040039;9865,009766;9764,879883;9864,94043;161120000;9864,94043
12.10.2009;9865,240234;9931,820313;9849,370117;9885,799805;158850000;9885,799805
13.10.2009;9883,980469;9895,089844;9815,05957;9871,05957;211510000;9871,05957
14.10.2009;9873,549805;10027,730469;9873,480469;10015,860352;284810000;10015,860352
15.10.2009;10014,879883;10062,94043;9977,469727;10062,94043;252480000;10062,94043
16.10.2009;10061,360352;10061,660156;9939,910156;9995,910156;307770000;9995,910156
19.10.2009;9996,669922;10117,959961;9995,150391;10092,19043;186240000;10092,19043
20.10.2009;10092,419922;10098,389648;9992,80957;10041,480469;214500000;10041,480469
21.10.2009;10038,839844;10119,469727;9943,759766;9949,360352;251050000;9949,360352
22.10.2009;9946,179688;10105,19043;9916,780273;10081,30957;231900000;10081,30957
23.10.2009;10099,900391;10109,570313;9932,5;9972,179688;305670000;9972,179688
26.10.2009;9972,330078;10072,320313;9849,450195;9867,959961;270050000;9867,959961
27.10.2009;9868,339844;9947,540039;9837,959961;9882,169922;237060000;9882,169922
28.10.2009;9881,110352;9902,419922;9758,080078;9762,69043;257370000;9762,69043
29.10.2009;9762,910156;9969,910156;9759,129883;9962,580078;248950000;9962,580078
30.10.2009;9961,519531;9962,129883;9684,540039;9712,730469;327980000;9712,730469
02.11.2009;9712,129883;9858,589844;9678,950195;9789,44043;242460000;9789,44043
03.11.2009;9787,469727;9787,469727;9703,889648;9771,910156;231520000;9771,910156
04.11.2009;9767,299805;9928,040039;9767,139648;9802,139648;224130000;9802,139648
05.11.2009;9807,799805;10013,070313;9807,799805;10005,959961;211040000;10005,959961
06.11.2009;10001,349609;10044,5;9936,80957;10023,419922;181010000;10023,419922
09.11.2009;10020,620117;10228,230469;10020,620117;10226,94043;227470000;10226,94043
10.11.2009;10223,009766;10260,799805;10197,69043;10246,969727;193950000;10246,969727
11.11.2009;10247,419922;10341,969727;10246,139648;10291,259766;166920000;10291,259766
12.11.2009;10289,820313;10321,639648;10171,240234;10197,469727;183810000;10197,469727
13.11.2009;10197,849609;10305,69043;10192,030273;10270,469727;167280000;10270,469727
16.11.2009;10267,530273;10434,240234;10267,450195;10406,959961;202570000;10406,959961
17.11.2009;10404,769531;10438,169922;10361,990234;10437,419922;158320000;10437,419922
18.11.2009;10426,269531;10432,660156;10360,099609;10426,30957;166340000;10426,30957
19.11.2009;10425,330078;10425,330078;10256,110352;10332,44043;196250000;10332,44043
20.11.2009;10327,910156;10342,719727;10271,679688;10318,160156;230430000;10318,160156
23.11.2009;10320,129883;10495,610352;10320,049805;10450,950195;182350000;10450,950195
24.11.2009;10451,25;10453,969727;10359,580078;10433,709961;163750000;10433,709961
25.11.2009;10432,959961;10481,480469;10420,94043;10464,400391;130080000;10464,400391
27.11.2009;10452,230469;10452,230469;10231,25;10309,919922;130290000;10309,919922
30.11.2009;10309,769531;10364,339844;10263,290039;10344,839844;223580000;10344,839844
01.12.2009;10343,820313;10501,280273;10343,44043;10471,580078;190220000;10471,580078
02.12.2009;10470,44043;10513,519531;10421,469727;10452,679688;159500000;10452,679688
03.12.2009;10455,629883;10507,629883;10350,049805;10366,150391;243970000;10366,150391
04.12.2009;10368,570313;10516,700195;10311,80957;10388,900391;460660000;10388,900391
07.12.2009;10386,860352;10443,160156;10360,179688;10390,110352;196580000;10390,110352
08.12.2009;10385,419922;10385,650391;10249,839844;10285,969727;221770000;10285,969727
09.12.2009;10282,849609;10342,269531;10235,629883;10337,049805;188610000;10337,049805
10.12.2009;10336;10444,599609;10335,769531;10405,830078;195910000;10405,830078
11.12.2009;10403,410156;10484,049805;10400,080078;10471,5;179970000;10471,5
14.12.2009;10471,280273;10514,660156;10471,280273;10501,049805;154360000;10501,049805
15.12.2009;10499,30957;10499,30957;10426,69043;10452;187560000;10452
16.12.2009;10449,80957;10509,969727;10427,589844;10441,120117;208310000;10441,120117
17.12.2009;10439,990234;10440,05957;10307,959961;10308,259766;198860000;10308,259766
18.12.2009;10309,389648;10372,349609;10263,900391;10328,889648;480080000;10328,889648
21.12.2009;10330,099609;10458,049805;10329,799805;10414,139648;164470000;10414,139648
22.12.2009;10414,669922;10479,820313;10414,589844;10464,929688;135080000;10464,929688
23.12.2009;10464,320313;10492,05957;10437,799805;10466,44043;112460000;10466,44043
24.12.2009;10467,120117;10522,05957;10461,679688;10520,089844;52670000;10520,089844
28.12.2009;10517,910156;10551,610352;10506,339844;10547,080078;102010000;10547,080078
29.12.2009;10547,830078;10580,330078;10544,280273;10545,410156;92890000;10545,410156
30.12.2009;10544,360352;10550,700195;10505,660156;10548,509766;110160000;10548,509766
31.12.2009;10548,509766;10555,009766;10423,129883;10428,049805;137940000;10428,049805
04.01.2010;10430,69043;10604,969727;10430,69043;10583,959961;179780000;10583,959961
05.01.2010;10584,55957;10584,55957;10522,519531;10572,019531;188540000;10572,019531
06.01.2010;10564,719727;10594,990234;10546,549805;10573,679688;186040000;10573,679688
07.01.2010;10571,110352;10612,370117;10505,209961;10606,860352;217390000;10606,860352
08.01.2010;10606,400391;10619,400391;10554,330078;10618,19043;172710000;10618,19043
11.01.2010;10620,30957;10676,230469;10591,589844;10663,990234;182050000;10663,990234
12.01.2010;10662,860352;10663,080078;10568,839844;10627,259766;256050000;10627,259766
13.01.2010;10628,089844;10709,259766;10614,490234;10680,769531;202810000;10680,769531
14.01.2010;10680,160156;10723,769531;10666,860352;10710,549805;201320000;10710,549805
15.01.2010;10706,990234;10709,94043;10561,05957;10609,650391;362930000;10609,650391
19.01.2010;10608,370117;10729,889648;10591,969727;10725,429688;192150000;10725,429688
20.01.2010;10719,69043;10719,919922;10517,299805;10603,150391;203270000;10603,150391
21.01.2010;10603,910156;10614,94043;10374,69043;10389,879883;304290000;10389,879883
22.01.2010;10389,580078;10389,580078;10157,639648;10172,980469;323620000;10172,980469
25.01.2010;10175,099609;10256,870117;10171,769531;10196,860352;215330000;10196,860352
26.01.2010;10195,349609;10285,129883;10155,599609;10194,290039;217300000;10194,290039
27.01.2010;10194,290039;10255,05957;10104,360352;10236,160156;262170000;10236,160156
28.01.2010;10236,919922;10258,830078;10055,080078;10120,459961;240050000;10120,459961
29.01.2010;10122,040039;10239,339844;10043,75;10067,330078;316900000;10067,330078
01.02.2010;10068,990234;10190,889648;10068,910156;10185,530273;198430000;10185,530273
02.02.2010;10186,129883;10314,839844;10173,589844;10296,849609;237140000;10296,849609
03.02.2010;10291,730469;10307,200195;10231,929688;10270,549805;198940000;10270,549805
04.02.2010;10273,120117;10273,120117;9998,030273;10002,179688;304240000;10002,179688
05.02.2010;10003,69043;10031,959961;9835,089844;10012,230469;308320000;10012,230469
08.02.2010;10005,429688;10028,55957;9904,089844;9908,389648;216270000;9908,389648
09.02.2010;9910,280273;10139,429688;9910,05957;10058,639648;236210000;10058,639648
10.02.2010;10055,459961;10085,540039;9962,959961;10038,379883;178600000;10038,379883
11.02.2010;10037,849609;10161,570313;9976,709961;10144,19043;194470000;10144,19043
12.02.2010;10137,230469;10137,389648;9983,820313;10099,139648;296510000;10099,139648
16.02.2010;10100,80957;10279,540039;10100,80957;10268,80957;234900000;10268,80957
17.02.2010;10261,480469;10320,129883;10261,480469;10309,240234;193270000;10309,240234
18.02.2010;10309,389648;10406,580078;10294,509766;10392,900391;185310000;10392,900391
19.02.2010;10387,769531;10438,549805;10339,169922;10402,349609;241750000;10402,349609
22.02.2010;10402,429688;10433,639648;10368,950195;10383,379883;158440000;10383,379883
23.02.2010;10383,160156;10411,120117;10267,830078;10282,410156;190740000;10282,410156
24.02.2010;10284;10393,509766;10283,929688;10374,160156;181450000;10374,160156
25.02.2010;10366,599609;10366,679688;10185,830078;10321,030273;242550000;10321,030273
26.02.2010;10321,410156;10353,450195;10272,290039;10325,259766;282120000;10325,259766
01.03.2010;10326,099609;10413,990234;10326,099609;10403,790039;173750000;10403,790039
02.03.2010;10404,160156;10456,919922;10389,429688;10405,980469;217180000;10405,980469
03.03.2010;10406,280273;10469,540039;10376,580078;10396,759766;183290000;10396,759766
04.03.2010;10396,530273;10452,379883;10390,860352;10444,139648;165740000;10444,139648
05.03.2010;10445,129883;10571,94043;10445,049805;10566,200195;184270000;10566,200195
08.03.2010;10563,780273;10587,740234;10542,389648;10552,519531;171780000;10552,519531
09.03.2010;10552,240234;10612,599609;10533,929688;10564,379883;219860000;10564,379883
10.03.2010;10560,129883;10601,790039;10526,519531;10567,330078;186570000;10567,330078
11.03.2010;10560,980469;10611,839844;10507,169922;10611,839844;150000000;10611,839844
12.03.2010;10611,769531;10644,950195;10594,839844;10624,69043;166140000;10624,69043
15.03.2010;10623,410156;10644,19043;10570,509766;10642,150391;160570000;10642,150391
16.03.2010;10642,530273;10693,990234;10621,900391;10685,980469;227410000;10685,980469
17.03.2010;10686,360352;10767,980469;10686,360352;10733,669922;194190000;10733,669922
18.03.2010;10733,44043;10784;10728,150391;10779,169922;153280000;10779,169922
19.03.2010;10780;10819,900391;10694,219727;10741,980469;434190000;10741,980469
22.03.2010;10741;10809,849609;10695,129883;10785,889648;157200000;10785,889648
23.03.2010;10787,179688;10893,889648;10784,759766;10888,830078;189140000;10888,830078
24.03.2010;10887,620117;10887,839844;10825,419922;10836,150391;195570000;10836,150391
25.03.2010;10837,509766;10955,480469;10834,19043;10841,209961;200330000;10841,209961
26.03.2010;10841,290039;10909,379883;10816,429688;10850,360352;175490000;10850,360352
29.03.2010;10849,230469;10916,639648;10849,230469;10895,860352;136710000;10895,860352
30.03.2010;10895,019531;10940,219727;10866,830078;10907,419922;148810000;10907,419922
31.03.2010;10907,339844;10907,419922;10832,830078;10856,629883;197060000;10856,629883
01.04.2010;10857,30957;10956,389648;10857,30957;10927,070313;159520000;10927,070313
05.04.2010;10927,450195;10988,05957;10923,969727;10973,549805;139480000;10973,549805
06.04.2010;10972,490234;10987,379883;10927,519531;10969,990234;159960000;10969,990234
07.04.2010;10961,950195;10962,660156;10845,450195;10897,519531;187000000;10897,519531
08.04.2010;10896,990234;10949,360352;10844,089844;10927,070313;158930000;10927,070313
09.04.2010;10926,919922;11000,980469;10926,919922;10997,349609;150660000;10997,349609
12.04.2010;10996,75;11029,769531;10992,209961;11005,969727;153960000;11005,969727
13.04.2010;11006,719727;11038,919922;10947,769531;11019,419922;183950000;11019,419922
14.04.2010;11020,700195;11125,219727;11020,629883;11123,110352;223920000;11123,110352
15.04.2010;11122,959961;11154,549805;11096,200195;11144,570313;203720000;11144,570313
16.04.2010;11143,660156;11153,790039;10973,919922;11018,660156;373950000;11018,660156
19.04.2010;11018,360352;11095,299805;10977,849609;11092,049805;214850000;11092,049805
20.04.2010;11093,110352;11146,080078;11081,469727;11117,05957;175170000;11117,05957
21.04.2010;11116,910156;11153,719727;11071,339844;11124,919922;188880000;11124,919922
22.04.2010;11119,780273;11149,860352;11016,400391;11134,290039;214700000;11134,290039
23.04.2010;11132,179688;11205,639648;11105,650391;11204,280273;207380000;11204,280273
26.04.2010;11205,110352;11258,009766;11187,650391;11205,030273;191920000;11205,030273
27.04.2010;11203,669922;11218,860352;10973,169922;10991,990234;263400000;10991,990234
28.04.2010;10988,870117;11078,519531;10965,379883;11045,269531;236760000;11045,269531
29.04.2010;11045,639648;11197,320313;11041,639648;11167,320313;194310000;11167,320313
30.04.2010;11168,230469;11197,929688;10999,69043;11008,610352;255130000;11008,610352
03.05.2010;11009,599609;11177,669922;11009,599609;11151,830078;178080000;11151,830078
04.05.2010;11149,480469;11149,480469;10869,25;10926,769531;242100000;10926,769531
05.05.2010;10918,400391;10946,790039;10814,839844;10866,830078;218830000;10866,830078
06.05.2010;10868,120117;10879,759766;9869,620117;10520,320313;459890000;10520,320313
07.05.2010;10519,419922;10579,120117;10241,230469;10380,429688;428730000;10380,429688
10.05.2010;10386,179688;10835,169922;10386,030273;10785,139648;313350000;10785,139648
11.05.2010;10780;10874,540039;10685,379883;10748,259766;223950000;10748,259766
12.05.2010;10742,150391;10909,080078;10742,150391;10896,910156;196630000;10896,910156
13.05.2010;10896,610352;10920,269531;10771,69043;10782,950195;201480000;10782,950195
14.05.2010;10780,679688;10780,75;10537,25;10620,160156;256500000;10620,160156
17.05.2010;10616,980469;10660,969727;10436,05957;10625,830078;221910000;10625,830078
18.05.2010;10625,450195;10718,860352;10482,200195;10510,950195;246370000;10510,950195
19.05.2010;10505,700195;10522,519531;10324,660156;10444,370117;266340000;10444,370117
20.05.2010;10440,209961;10440,209961;10065,360352;10068,009766;360350000;10068,009766
21.05.2010;10063,929688;10198,530273;9918,820313;10193,389648;438220000;10193,389648
24.05.2010;10193,459961;10196,410156;10052,669922;10066,570313;211430000;10066,570313
25.05.2010;10061,429688;10061,660156;9774,480469;10043,75;316960000;10043,75
26.05.2010;10045,110352;10179,030273;9952,679688;9974,450195;316080000;9974,450195
27.05.2010;9971,730469;10264,200195;9971,730469;10258,990234;264770000;10258,990234
28.05.2010;10258;10258;10095,900391;10136,629883;243720000;10136,629883
01.06.2010;10133,94043;10218,330078;10013,900391;10024,019531;221900000;10024,019531
02.06.2010;10025,610352;10254,219727;10025,610352;10249,540039;200850000;10249,540039
03.06.2010;10250,669922;10315,209961;10175,019531;10255,280273;176870000;10255,280273
04.06.2010;10249,610352;10249,69043;9889,879883;9931,969727;256600000;9931,969727
07.06.2010;9931,75;9982,379883;9810,299805;9816,490234;222940000;9816,490234
08.06.2010;9812,94043;9953,660156;9757,549805;9939,980469;259680000;9939,980469
09.06.2010;9941,570313;10065,139648;9867,730469;9899,25;222680000;9899,25
10.06.2010;9901,669922;10185,830078;9901,669922;10172,530273;221730000;10172,530273
11.06.2010;10166,780273;10215,980469;10082,709961;10211,070313;187890000;10211,070313
14.06.2010;10211,830078;10328,669922;10186,209961;10190,889648;177920000;10190,889648
15.06.2010;10192,400391;10408,320313;10192,400391;10404,769531;203170000;10404,769531
16.06.2010;10404,240234;10429,030273;10332,599609;10409,459961;165700000;10409,459961
17.06.2010;10409,980469;10441,200195;10319,219727;10434,169922;181070000;10434,169922
18.06.2010;10435;10483,44043;10424,490234;10450,639648;338010000;10450,639648
21.06.2010;10452,459961;10594,160156;10395,549805;10442,410156;165190000;10442,410156
22.06.2010;10441,950195;10493,570313;10283,400391;10293,519531;175750000;10293,519531
23.06.2010;10293,299805;10368,040039;10227,240234;10298,44043;195100000;10298,44043
24.06.2010;10297,080078;10298,05957;10128,849609;10152,799805;244440000;10152,799805
25.06.2010;10153,480469;10202,910156;10081,080078;10143,80957;434500000;10143,80957
28.06.2010;10143,049805;10201,929688;10101,410156;10138,519531;164100000;10138,519531
29.06.2010;10135,719727;10135,799805;9811,919922;9870,299805;290500000;9870,299805
30.06.2010;9868,339844;9908,919922;9753,839844;9774,019531;235090000;9774,019531
01.07.2010;9773,269531;9795,480469;9621,889648;9732,530273;262820000;9732,530273
02.07.2010;9732,530273;9770,870117;9614,320313;9686,480469;199570000;9686,480469
06.07.2010;9686,480469;9858,129883;9659,009766;9743,620117;261020000;9743,620117
07.07.2010;9743,620117;10026,599609;9736,700195;10018,280273;219560000;10018,280273
08.07.2010;10019,259766;10139,860352;10019,259766;10138,990234;192210000;10138,990234
09.07.2010;10138,990234;10201,769531;10118,410156;10198,030273;134810000;10198,030273
12.07.2010;10199,240234;10220,280273;10146,490234;10216,269531;131490000;10216,269531
13.07.2010;10217,549805;10407,820313;10217,549805;10363,019531;179040000;10363,019531
14.07.2010;10370,959961;10400,099609;10303;10366,719727;208530000;10366,719727
15.07.2010;10367,099609;10379,740234;10240,480469;10359,30957;210000000;10359,30957
16.07.2010;10356,200195;10356,200195;10079,580078;10097,900391;335060000;10097,900391
19.07.2010;10098,120117;10187,280273;10073,679688;10154,429688;176970000;10154,429688
20.07.2010;10151,480469;10236,400391;10007,759766;10229,959961;194410000;10229,959961
21.07.2010;10226,019531;10265,540039;10065,5;10120,530273;203900000;10120,530273
22.07.2010;10121,80957;10363,240234;10121,80957;10322,299805;202220000;10322,299805
23.07.2010;10321,160156;10441,950195;10287,480469;10424,620117;200000000;10424,620117
26.07.2010;10424,169922;10526,790039;10414,400391;10525,429688;178820000;10525,429688
27.07.2010;10525,280273;10578,330078;10494,860352;10537,69043;180550000;10537,69043
28.07.2010;10537,009766;10548,519531;10463,219727;10497,879883;162070000;10497,879883
29.07.2010;10498,94043;10584,990234;10387,389648;10467,160156;202110000;10467,160156
30.07.2010;10465,19043;10507,19043;10347,5;10465,94043;208160000;10465,94043
02.08.2010;10468,820313;10692,200195;10468,589844;10674,379883;167640000;10674,379883
03.08.2010;10673,919922;10676,950195;10600,959961;10636,379883;164880000;10636,379883
04.08.2010;10630,200195;10702,990234;10627,530273;10680,429688;173360000;10680,429688
05.08.2010;10679,669922;10679,75;10612,849609;10674,980469;139610000;10674,980469
06.08.2010;10668,549805;10668,700195;10515,370117;10653,55957;154870000;10653,55957
09.08.2010;10654,620117;10719,94043;10649,400391;10698,75;166330000;10698,75
10.08.2010;10696,629883;10700,709961;10551,620117;10644,25;203490000;10644,25
11.08.2010;10631,820313;10631,900391;10367,330078;10378,830078;219330000;10378,830078
12.08.2010;10361,580078;10361,650391;10268,709961;10319,950195;221030000;10319,950195
13.08.2010;10320,330078;10354,919922;10285,44043;10303,150391;151620000;10303,150391
16.08.2010;10303,070313;10333,120117;10209,530273;10302,009766;146040000;10302,009766
17.08.2010;10297,629883;10480,44043;10297,469727;10405,849609;191340000;10405,849609
18.08.2010;10398,589844;10472,299805;10330,019531;10415,540039;168560000;10415,540039
19.08.2010;10411,150391;10411,150391;10216,19043;10271,209961;227740000;10271,209961
20.08.2010;10270,980469;10270,980469;10147,240234;10213,620117;251150000;10213,620117
23.08.2010;10215,509766;10304,700195;10170,290039;10174,410156;173000000;10174,410156
24.08.2010;10173,049805;10173,049805;9991,179688;10040,450195;223680000;10040,450195
25.08.2010;10040,150391;10097,400391;9937,980469;10060,05957;183890000;10060,05957
26.08.2010;10059,900391;10104,709961;9968,099609;9985,80957;176330000;9985,80957
27.08.2010;9982,179688;10159,879883;9936,620117;10150,650391;207760000;10150,650391
30.08.2010;10145,580078;10150,570313;10007,679688;10009,730469;150480000;10009,730469
31.08.2010;10006,419922;10073,379883;9941,839844;10014,719727;255420000;10014,719727
01.09.2010;10016,009766;10279,080078;10016,009766;10269,469727;205710000;10269,469727
02.09.2010;10270,080078;10320,370117;10253,959961;10320,099609;149930000;10320,099609
03.09.2010;10321,919922;10451,150391;10321,839844;10447,929688;168600000;10447,929688
