UVXY
date;open;high;low;close;volume;adjClose
18.10.2013;12360;12975;12020;25,060001;18100;12530
21.10.2013;11965;12880;11935;25,32;17300;12660
22.10.2013;12160;12905;12075;25,540001;15600;12770
23.10.2013;13060;13700;12895;25,800001;19100;12900
24.10.2013;12760;12975;12410;25,050001;13000;12525
25.10.2013;12490;12835;12420;24,940001;9600;12470
28.10.2013;12585;12840;12470;25,160002;10200;12580
29.10.2013;12535;12795;12370;24,85;11700;12425
30.10.2013;12455;13125;12380;25,4;15800;12700
31.10.2013;12685;12875;12205;25,190001;16300;12595
01.11.2013;12410;12755;12240;24,890001;11300;12445
04.11.2013;12260;12425;11775;23,630001;13200;11815
05.11.2013;11950;12100;11625;23,42;19100;11710
06.11.2013;11465;11810;11330;22,719999;15600;11360
07.11.2013;11255;12285;11235;24,35;26700;12175
08.11.2013;11895;11940;11130;22,280001;28400;11140
11.11.2013;11155;11300;11025;22,07;17500;11035
12.11.2013;11100;11225;10900;21,980001;27300;10990
13.11.2013;11325;11345;10850;21,780001;25100;10890
14.11.2013;10875;10960;10635;21,300001;20200;10650
15.11.2013;10540;10575;10380;20,83;17900;10415
18.11.2013;10085;10500;9885;20,810001;23900;10405
19.11.2013;10315;10900;10190;21,27;27200;10635
20.11.2013;10880;10915;9890;20,4;30000;10200
21.11.2013;9975;10020;9375;19,1;20900;9550
22.11.2013;9430;9530;9240;18,490002;13600;9245
25.11.2013;9065;9415;9055;18,630001;12600;9315
26.11.2013;9305;9475;9180;18,83;10300;9415
27.11.2013;9325;9495;9310;18,840002;9400;9420
29.11.2013;9355;9685;9335;19,32;7100;9660
02.12.2013;9585;9955;9570;19,610001;15200;9805
03.12.2013;10205;10805;10020;20,58;26900;10290
04.12.2013;10715;11005;10050;20,190001;28200;10095
05.12.2013;9950;10425;9915;20,42;22100;10210
06.12.2013;9755;9825;9385;18,960001;23000;9480
09.12.2013;9360;9530;9260;18,75;14100;9375
10.12.2013;9470;9560;9335;18,9;15600;9450
11.12.2013;9390;10415;9375;20,630001;26100;10315
12.12.2013;10230;10850;10090;20,870001;26400;10435
13.12.2013;10390;10640;10280;20,950001;16200;10475
16.12.2013;10220;10615;10125;20,969999;18400;10485
17.12.2013;10755;11030;10235;20,780001;24800;10390
18.12.2013;10200;10540;8885;17,790001;32500;8895
19.12.2013;9075;9195;8885;18,200001;11000;9100
20.12.2013;8980;9275;8900;18,480001;16800;9240
23.12.2013;9010;9070;8525;17,130001;14700;8565
24.12.2013;8315;8425;8175;16,450001;7500;8225
26.12.2013;7890;7960;7830;15,88;10200;7940
27.12.2013;7870;8260;7850;16,26;13500;8130
30.12.2013;8235;8485;8120;16,810001;12800;8405
31.12.2013;8195;8645;8175;16,780001;13200;8390
02.01.2014;8640;8840;8575;17,440001;16700;8720
03.01.2014;8575;8800;8380;17,240002;12300;8620
06.01.2014;8325;8575;8195;16,800001;19500;8400
07.01.2014;8220;8250;7975;16,050001;14700;8025
08.01.2014;8105;8185;7955;16,08;14700;8040
09.01.2014;8000;8175;7950;16,15;13800;8075
10.01.2014;7950;8150;7665;15,410001;16000;7705
13.01.2014;7765;8495;7510;16,52;25800;8260
14.01.2014;8055;8065;7575;15,17;21700;7585
15.01.2014;7565;7835;7530;15,32;13600;7660
16.01.2014;7685;7905;7635;15,440001;12500;7720
17.01.2014;7785;7860;7565;15,540001;16700;7770
21.01.2014;7610;7855;7550;15,140001;17400;7570
22.01.2014;7410;7500;7300;14,7;14900;7350
23.01.2014;7530;8080;7490;15,48;26000;7740
24.01.2014;8161,25;9395;8132,5;72,810005;56300;9101,25
27.01.2014;9013,75;10587,5;8667,5;74,560005;69200;9320
28.01.2014;9360;9450;8375;68,440002;36400;8555
29.01.2014;9410;9982,5;8896,25;77,190002;34000;9648,75
30.01.2014;9085;9595;8827,5;75;30300;9375
31.01.2014;11275;11275;10126,25;87,529999;47200;10941,25
03.02.2014;11217,5;12762,5;10875;99,940002;53200;12492,5
04.02.2014;12052,5;12515;11608,75;95,57;33300;11946,25
05.02.2014;12468,75;13551,25;12238,75;102,830009;35700;12853,75
06.02.2014;12587,5;12600;10291,25;82,330002;32600;10291,25
07.02.2014;9750;9865;8620;72,200005;41400;9025
10.02.2014;8961,25;9218,75;8688,75;72,120003;22100;9015
11.02.2014;8756,25;8898,75;8171,25;66,700005;31200;8337,5
12.02.2014;8150;8461,25;7986,25;63,950001;34300;7993,75
13.02.2014;8492,5;8492,5;7862,5;63;30600;7875
14.02.2014;7837,5;7943,75;7512,5;61,010006;23200;7626,25
18.02.2014;7512,5;7856,25;7415;59,48;20800;7435
19.02.2014;7640;8543,75;7481,25;67,240005;47200;8405
20.02.2014;8250;8595;7770;62,73;32900;7841,25
21.02.2014;7642,5;8080;7541,25;64,080002;26500;8010
24.02.2014;7935;7975;7625;63,02;26200;7877,5
25.02.2014;7842,5;8210;7700;62,900002;35800;7862,5
26.02.2014;7842,5;8312,5;7751,25;64,529999;34100;8066,25
27.02.2014;8322,5;8416,25;7960;64,270004;28900;8033,75
28.02.2014;8055;8612,5;7752,5;66,099998;44900;8262,5
03.03.2014;9287,5;9617,5;8815;73,520004;59900;9190
04.03.2014;8170;8260;7937,5;63,920002;36400;7990
05.03.2014;7981,25;8213,75;7856,25;63,75;24100;7968,75
06.03.2014;7901,25;8103,75;7807,5;62,970001;29000;7871,25
07.03.2014;7751,25;8372,5;7750;65,610008;47400;8201,25
10.03.2014;8332,5;8675;8092,5;65,040001;34200;8130
11.03.2014;8118,75;8468,75;7906,25;66,879997;35300;8360
12.03.2014;8715;8837,5;8276,25;66,790001;32300;8348,75
13.03.2014;8131,25;9282,5;8100;72,200005;60700;9025
14.03.2014;9401,25;9851,25;9045;76,200005;61400;9525
17.03.2014;9000;9020;8542,5;69,099998;31900;8637,5
18.03.2014;8250;8350;7953,75;63,75;33400;7968,75
19.03.2014;8012,5;8826,25;7825;66,090004;56700;8261,25
20.03.2014;8375;8500;8083,75;65,440002;28300;8180
21.03.2014;7962,5;8358,75;7906,25;66,210007;38900;8276,25
24.03.2014;8212,5;8731,25;8130;66,580002;46100;8322,5
25.03.2014;8123,75;8397,5;8053,75;64,800003;39700;8100
26.03.2014;7945;8387,5;7926,25;67,020004;45500;8377,5
27.03.2014;8346,25;8558,75;8163,75;65,400002;41300;8175
28.03.2014;8075;8222,5;7916,25;63,840004;37700;7980
31.03.2014;7845;7855;7477,5;59,910004;36500;7488,75
01.04.2014;7463,75;7463,75;6978,75;55,98;32600;6997,5
02.04.2014;7015;7227,5;6978,75;56,720001;23600;7090
03.04.2014;7101,25;7271,25;7046,25;56,490002;27300;7061,25
04.04.2014;6825;7536,25;6817,5;58,920002;55200;7365
07.04.2014;7513,75;7901,25;7402,5;61,620003;51500;7702,5
08.04.2014;7625;7893,75;7396,25;59,240002;32900;7405
09.04.2014;7236,25;7428,75;7017,5;56,220001;33500;7027,5
10.04.2014;7062,5;7937,5;7033,75;63,049999;59000;7881,25
11.04.2014;8088,75;8592,5;7851,25;67;66800;8375
14.04.2014;8068,75;8787,5;8010;65,990005;40600;8248,75
15.04.2014;8140;8965;7942,5;64,470001;65700;8058,75
16.04.2014;7760;7987,5;7458,75;59,850002;36700;7481,25
17.04.2014;7520;7612,5;7226,25;58,160004;31000;7270
21.04.2014;7251,25;7268,75;6965;55,910004;24700;6988,75
22.04.2014;7037,5;7090;6865;55,600002;23900;6950
23.04.2014;7025;7116,25;6956,25;56,140003;20500;7017,5
24.04.2014;6943,75;7273,75;6920;57,410004;34700;7176,25
25.04.2014;7280;7565;7250;58,360004;44000;7295
28.04.2014;7192,5;7456,25;6961,25;55,760006;42500;6970
29.04.2014;6911,25;6976,25;6720;53,840004;28900;6730
30.04.2014;6787,5;6871,25;6650;53,900002;28100;6737,5
01.05.2014;6785;6832,5;6626,25;53,920002;21600;6740
02.05.2014;6640;6822,5;6575;53,460003;28900;6682,5
05.05.2014;6865;6950;6515;52,150002;28300;6518,75
06.05.2014;6575;6661,25;6431,25;52,799999;30100;6600
07.05.2014;6562,5;6780;6337,5;50,790001;38200;6348,75
08.05.2014;6346,25;6457,5;6092,5;51,040001;36300;6380
09.05.2014;6335;6500;6097,5;48,780003;25500;6097,5
12.05.2014;5950;5987,5;5702,5;45,850002;31800;5731,25
13.05.2014;5705;5787,5;5647,5;46,09;23500;5761,25
14.05.2014;5811,25;5856,25;5596,25;45,670002;31100;5708,75
15.05.2014;5777,5;6092,5;5731,25;46,510002;51700;5813,75
16.05.2014;5728,75;5867,5;5546,25;44,5;35300;5562,5
19.05.2014;5615;5625;5402,5;43,330002;20900;5416,25
20.05.2014;5387,5;5541,25;5260;42,480003;40500;5310
21.05.2014;5225;5256,25;5107,5;41,189999;31500;5148,75
22.05.2014;5162,5;5215;5065;41,100002;21200;5137,5
23.05.2014;5141,25;5155;5040;40,59;15800;5073,75
27.05.2014;4885;4926,25;4750;38,049999;30700;4756,25
28.05.2014;4767,5;4872,5;4695;37,799999;30300;4725
29.05.2014;4687,5;4762,5;4638,75;37,570004;38200;4696,25
30.05.2014;4690;4742,5;4668,75;37,350002;24400;4668,75
02.06.2014;4681,25;4773,75;4608,75;36,980003;25000;4622,5
03.06.2014;4676,25;4726,25;4615;37,230003;22100;4653,75
04.06.2014;4700;4730;4503,75;36,549999;31800;4568,75
05.06.2014;4440;4527,5;4200;33,799999;56800;4225
06.06.2014;4028,75;4036,25;3798,75;30,430002;60500;3803,75
09.06.2014;3773,75;3918,75;3693,75;31,160002;36400;3895
10.06.2014;3940;3985;3755;30,120001;38000;3765
11.06.2014;3900;4045;3841,25;31,420002;48700;3927,5
12.06.2014;3976,25;4450;3950;34,59;93700;4323,75
13.06.2014;4242,5;4387,5;4075;33,299999;51000;4162,5
16.06.2014;4191,25;4291,25;4053,75;33,170002;47600;4146,25
17.06.2014;4120;4162,5;3845;30,950001;50200;3868,75
18.06.2014;3830;3848,75;3440;27,620001;61900;3452,5
19.06.2014;3398,75;3537,5;3347,5;27,85;46900;3481,25
20.06.2014;3457,5;3578,75;3402,5;28,630003;44400;3578,75
23.06.2014;3536,25;3611,25;3377,5;27,180002;57800;3397,5
24.06.2014;3460;3706,25;3368,75;29,160002;65800;3645
25.06.2014;3763,75;3778,75;3373,75;27,020002;62000;3377,5
26.06.2014;3370;3637,5;3365;27,639999;59500;3455
27.06.2014;3515;3552,5;3387,5;27,190001;38600;3398,75
30.06.2014;3387,5;3421,25;3257,5;26,620001;48100;3327,5
01.07.2014;3268,75;3298,75;3090;25,310001;64800;3163,75
02.07.2014;3141,25;3148,75;3033,75;24,75;41200;3093,75
03.07.2014;2990;3030;2960;24,1;30100;3012,5
07.07.2014;3058,75;3150;3040;25,050001;47300;3131,25
08.07.2014;3171,25;3375;3171,25;25,910002;83800;3238,75
09.07.2014;3142,5;3193,75;3071,25;24,890001;48000;3111,25
10.07.2014;3441,25;3461,25;3231,25;26,65;70500;3331,25
11.07.2014;3312,5;3365;3226,25;26,01;42100;3251,25
14.07.2014;3102,5;3105;3006,25;24,52;38600;3065
15.07.2014;3016,25;3277,5;2995;25,380001;56800;3172,5
16.07.2014;2986,25;3132,5;2961,25;24,15;60600;3018,75
17.07.2014;3096,25;3740;3012,5;28,789999;128000;3598,75
18.07.2014;3333,75;3381,25;3075;25;75900;3125
21.07.2014;3186,25;3401,25;3167,5;26,170002;63500;3271,25
22.07.2014;3112,5;3186,25;3056,25;25,060001;48500;3132,5
23.07.2014;3097,5;3220;3085;25,480001;45100;3185
24.07.2014;3136,25;3245;3126,25;25,18;38100;3147,5
25.07.2014;3250;3371,25;3241,25;26,660002;51900;3332,5
28.07.2014;3300;3483,75;3263,75;26,35;57600;3293,75
29.07.2014;3267,5;3346,25;3177,5;26,220001;56600;3277,5
30.07.2014;3216,25;3420;3200;27,160002;73900;3395
31.07.2014;3616,25;4053,75;3576,25;31,700001;111900;3962,5
01.08.2014;4013,75;4516,25;3718,75;34,730003;144500;4341,25
04.08.2014;4252,5;4367,5;3743,75;31,539999;90200;3942,5
05.08.2014;4100;4625;4005;35,880001;107400;4485
06.08.2014;4662,5;4680;4173,75;36,200001;91400;4525
07.08.2014;4303,75;4888,75;4235;37,77;115000;4721,25
08.08.2014;4732,5;4856,25;4310;34,740002;79800;4342,5
11.08.2014;4166,25;4205;3763,75;31,920002;68500;3990
12.08.2014;3951,25;4025;3806,25;31,389999;57300;3923,75
13.08.2014;3732,5;3782,5;3468,75;27,880003;68600;3485
14.08.2014;3397,5;3915;3255;26,09;53100;3261,25
15.08.2014;3125;3608,75;3078,75;26;155300;3250
18.08.2014;3048,75;3092,5;3006,25;24,1;62500;3012,5
19.08.2014;2936,25;2990;2915;23,620001;49600;2952,5
20.08.2014;3030;3112,5;2967,5;24;72200;3000
21.08.2014;3002,5;3080;2981,25;24,110001;55300;3013,75
22.08.2014;3005;3111,25;2950;23,9;71300;2987,5
25.08.2014;2920;2972,5;2890;23,42;49200;2927,5
26.08.2014;2927,5;2998,75;2915;23,83;38800;2978,75
27.08.2014;2992,5;3070;2961,25;24,110001;44800;3013,75
28.08.2014;3191,25;3210;3060;24,990002;57500;3123,75
29.08.2014;3056,25;3146,25;3033,75;24,610001;72700;3076,25
02.09.2014;3068,75;3165;3047,5;24,950001;46400;3118,75
03.09.2014;3017,5;3115;3012,5;24,360001;56100;3045
04.09.2014;2998,75;3121,25;2920;24,43;74300;3053,75
05.09.2014;3021,25;3118,75;2920;23,42;70500;2927,5
08.09.2014;2945;3012,5;2918,75;23,550001;54500;2943,75
09.09.2014;2975;3131,25;2971,25;24,76;65300;3095
10.09.2014;3110;3222,5;3025;24,469999;64300;3058,75
11.09.2014;3168,75;3190;3033,75;24,32;56400;3040
12.09.2014;3056,25;3273,75;3046,25;25,42;83300;3177,5
15.09.2014;3202,5;3373,75;3197,5;26,660002;71300;3332,5
16.09.2014;3405;3415;2988,75;24,08;93300;3010
17.09.2014;2977,5;3027,5;2823,75;23,620001;101700;2952,5
18.09.2014;2908,75;2937,5;2858,75;22,890001;55800;2861,25
19.09.2014;2802,5;2942,5;2777,5;22,960001;92000;2870
22.09.2014;2930;3110;2921,25;24,560001;113000;3070
23.09.2014;3213,75;3293,75;3096,25;26,35;89900;3293,75
24.09.2014;3250;3311,25;3060;24,560001;71900;3070
25.09.2014;3127,5;3620;3125;28,230001;181400;3528,75
26.09.2014;3470;3507,5;3218,75;26,320002;90100;3290
29.09.2014;3651,25;3730;3443,75;28,940001;91900;3617,5
30.09.2014;3642,5;3763,75;3500;29,630003;84700;3703,75
01.10.2014;3706,25;4060;3690;30,980001;100600;3872,5
02.10.2014;3905;4130;3646,25;30,330002;102600;3791,25
03.10.2014;3537,5;3581,25;3246,25;26,639999;87600;3330
06.10.2014;3173,75;3461,25;3106,25;27,480001;75300;3435
07.10.2014;3591,25;3922,5;3567,5;31,289999;105400;3911,25
08.10.2014;3947,5;4023,75;3225;26,060001;120200;3257,5
09.10.2014;3331,25;3851,25;3287,5;30,610001;122000;3826,25
10.10.2014;3872,5;4706,25;3715;37,59;183600;4698,75
13.10.2014;4522,5;5687,5;4368,75;45,27;201200;5658,75
14.10.2014;5327,5;5892,5;4740;43,630001;196400;5453,75
15.10.2014;6168,75;6887,5;5500;44,560001;187700;5570
16.10.2014;6941,25;7035;5457,5;45,939999;162000;5742,5
17.10.2014;4938,75;5478,75;4758,75;41,870003;150400;5233,75
20.10.2014;5305;5358,75;4416,25;35,570004;106000;4446,25
21.10.2014;4102,5;4162,5;3727,5;30,210001;127100;3776,25
22.10.2014;3701,25;4378,75;3613,75;34,799999;157700;4350
23.10.2014;3827,5;4000;3638,75;30,950001;151800;3868,75
24.10.2014;3858,75;4290;3725;30,220001;114600;3777,5
27.10.2014;3896,25;4031,25;3633,75;29,389999;100100;3673,75
28.10.2014;3562,5;3573,75;3187,5;25,540001;123000;3192,5
29.10.2014;3201,25;3475;3163,75;26,26;140200;3282,5
30.10.2014;3427,5;3530;3175;26,410002;114700;3301,25
31.10.2014;3105;3247,5;3092,5;25,1;84300;3137,5
03.11.2014;3135;3312,5;3100;25,910002;82700;3238,75
04.11.2014;3293,75;3468,75;3178,75;25,6;117200;3200
05.11.2014;3083,75;3236,25;3076,25;24,910002;65300;3113,75
06.11.2014;3075;3191,25;2930;23,660002;97900;2957,5
07.11.2014;2946,25;3015;2857,5;22,980001;96800;2872,5
10.11.2014;2843,75;2856,25;2610;21,26;118600;2657,5
11.11.2014;2620;2753,75;2595;21,190001;84300;2648,75
12.11.2014;2771,25;2781,25;2655;21,660002;75500;2707,5
13.11.2014;2731,25;2930;2660;22,18;122700;2772,5
14.11.2014;2803,75;2906,25;2770;22,290001;81100;2786,25
17.11.2014;2838,75;2880;2718,75;22,230001;81700;2778,75
18.11.2014;2740;2745;2612,5;21,380001;76100;2672,5
19.11.2014;2743,75;2860;2722,5;22,450001;82900;2806,25
20.11.2014;2912,5;2925;2727,5;22,08;55500;2760
21.11.2014;2587,5;2688,75;2585;21,140001;72400;2642,5
24.11.2014;2596,25;2617,5;2521,25;20,17;69700;2521,25
25.11.2014;2507,5;2566,25;2476,25;20,02;68900;2502,5
26.11.2014;2497,5;2506,25;2397,5;19,25;71900;2406,25
28.11.2014;2430;2551,25;2397,5;20,290001;50800;2536,25
01.12.2014;2640;2800;2621,25;22,02;110900;2752,5
02.12.2014;2740;2740;2433,75;19,560001;90700;2445
03.12.2014;2380;2413,75;2337,5;18,840002;57100;2355
04.12.2014;2412,5;2500;2312,5;18,910002;99500;2363,75
05.12.2014;2287,5;2318,75;2202,5;18,27;112100;2283,75
08.12.2014;2307,5;2505;2233,75;19,590002;125600;2448,75
09.12.2014;2708,75;2797,5;2467,5;20,02;174500;2502,5
10.12.2014;2610;3052,5;2587,5;24,360001;166400;3045
11.12.2014;2956,25;3413,75;2696,25;27,180002;202000;3397,5
12.12.2014;3696,25;3808,75;3330;30,080002;233100;3760
15.12.2014;3422,5;3875;3235;28,789999;227200;3598,75
16.12.2014;3760;3937,5;3177,5;31,35;198600;3918,75
17.12.2014;4025;4035;3078,75;24,860001;181600;3107,5
18.12.2014;2811,25;3093,75;2787,5;23,390001;141100;2923,75
19.12.2014;2895;2983,75;2782,5;22,950001;87600;2868,75
22.12.2014;2706,25;2750;2587,5;20,700001;103700;2587,5
23.12.2014;2558,75;2712,5;2556,25;20,82;71900;2602,5
24.12.2014;2545;2600;2527,5;20,410002;29400;2551,25
26.12.2014;2556,25;2631,25;2518,75;20,870001;46400;2608,75
29.12.2014;2627,5;2657,5;2548,75;20,620001;66500;2577,5
30.12.2014;2666,25;2742,5;2597,5;21,700001;65700;2712,5
31.12.2014;2687,5;3243,75;2668,75;25,15;114000;3143,75
02.01.2015;2930;3402,5;2863,75;24,33;165300;3041,25
05.01.2015;3210;3583,75;3181,25;27,830002;170200;3478,75
06.01.2015;3448,75;3900;3356,25;29,070002;217200;3633,75
07.01.2015;3427,5;3587,5;3308,75;27,230001;142900;3403,75
08.01.2015;3147,5;3170;2945;23,880001;120100;2985
09.01.2015;2907,5;3252,5;2905;25,57;152600;3196,25
12.01.2015;3250;3670;3226,25;27,99;160700;3498,75
13.01.2015;3337,5;3893,75;3252,5;29,65;220400;3706,25
14.01.2015;4062,5;4125;3808,75;30,770002;189600;3846,25
15.01.2015;3760;4097,5;3648,75;32,600002;203700;4075
16.01.2015;4087,5;4251,25;3817,5;31,220001;162400;3902,5
20.01.2015;3678,75;4098,75;3662,5;30,690001;147200;3836,25
21.01.2015;3931,25;4026,25;3462,5;27,780003;167900;3472,5
22.01.2015;3272,5;3532,5;3015;24,219999;161700;3027,5
23.01.2015;3108,75;3202,5;2935;25,370001;109300;3171,25
26.01.2015;3118,75;3243,75;2887,5;23,120001;137100;2890
27.01.2015;3168,75;3228,75;2956,25;25,08;198300;3135
28.01.2015;2986,25;3713,75;2981,25;29,200001;270600;3650
29.01.2015;3636,25;3896,25;3335;27,130003;199800;3391,25
30.01.2015;3582,5;4088,75;3448,75;32,360001;282400;4045
02.02.2015;3798,75;4165;3628,75;29,030003;259100;3628,75
03.02.2015;3510;3572,5;3266,25;26,320002;168200;3290
04.02.2015;3373,75;3503,75;3180;27,780003;204100;3472,5
05.02.2015;3385;3387,5;3161,25;25,610001;154000;3201,25
06.02.2015;3126,25;3622,5;3085;27,800001;256900;3475
09.02.2015;3612,5;3668,75;3488,75;28,160002;189500;3520
10.02.2015;3351,25;3487,5;3210;26,030003;163400;3253,75
11.02.2015;3313,75;3403,75;3263,75;26,26;142600;3282,5
12.02.2015;3133,75;3170;2875;23,18;183700;2897,5
13.02.2015;2868,75;2977,5;2793,75;22,57;167000;2821,25
17.02.2015;2875;2920;2795;22,68;120400;2835
18.02.2015;2906,25;2917,5;2766,25;22,33;130100;2791,25
19.02.2015;2847,5;2858,75;2663,75;21,370001;113700;2671,25
20.02.2015;2772,5;2806,25;2437,5;19,810001;199800;2476,25
23.02.2015;2528,75;2558,75;2471,25;19,950001;96100;2493,75
24.02.2015;2475;2481,25;2260;18,280001;167000;2285
25.02.2015;2292,5;2360;2107,5;18,490002;206600;2311,25
26.02.2015;2297,5;2387,5;2198,75;18,050001;208400;2256,25
27.02.2015;2255;2296,25;2165;17,840002;201700;2230
02.03.2015;2211,25;2228,75;2081,25;16,68;176900;2085
03.03.2015;2126,25;2282,5;2105;17,360001;213800;2170
04.03.2015;2237,5;2331,25;2156,25;17,32;188100;2165
05.03.2015;2133,75;2200;2101,25;16,870001;196400;2108,75
06.03.2015;2168,75;2317,5;2108,75;18,380001;307200;2297,5
09.03.2015;2262,5;2295;2186,25;17,840002;158900;2230
10.03.2015;2352,5;2431,25;2323,75;18,92;260200;2365
11.03.2015;2377,5;2518,75;2365;19,82;211400;2477,5
12.03.2015;2391,25;2398,75;2177,5;17,5;181600;2187,5
13.03.2015;2205;2397,5;2181,25;18,230001;227100;2278,75
16.03.2015;2222,5;2237,5;2131,25;17,4;161500;2175
17.03.2015;2235;2268,75;2138,75;17,230001;145400;2153,75
18.03.2015;2177,5;2213,75;1935;15,7;237400;1962,5
19.03.2015;2027,5;2068,75;1955;15,72;138000;1965
20.03.2015;1920;1947,5;1790;15,260001;241800;1907,5
23.03.2015;1876,25;1881,25;1793,75;14,7;153200;1837,5
24.03.2015;1842,5;1865;1750;14,540001;197500;1817,5
25.03.2015;1803,75;1990;1781,25;15,82;281300;1977,5
26.03.2015;2062,5;2103,75;1928,75;15,63;304900;1953,75
27.03.2015;1953,75;1966,25;1890;15,240001;168600;1905
30.03.2015;1816,25;1827,5;1772,5;14,31;166300;1788,75
31.03.2015;1806,25;2390;1795;15,05;103400;1881,25
01.04.2015;1887,5;2001,25;1786,25;15;232500;1875
02.04.2015;1850;1872,5;1792,5;14,410001;155200;1801,25
06.04.2015;1841,25;1855;1695;13,81;279200;1726,25
07.04.2015;1700;1718,75;1663,75;13,72;202100;1715
08.04.2015;1695;1718,75;1642,5;13,190001;318600;1648,75
09.04.2015;1635;1672,5;1533,75;12,320001;320800;1540
10.04.2015;1510;1515;1398,75;11,22;253300;1402,5
13.04.2015;1362,5;1500;1335;11,79;367200;1473,75
14.04.2015;1500;1530;1415;11,55;255900;1443,75
15.04.2015;1405;1408,75;1348,75;11,04;208000;1380
16.04.2015;1391,25;1400;1297,5;10,580001;200300;1322,5
17.04.2015;1408,75;1486,25;1395;11,29;366100;1411,25
20.04.2015;1356,25;1371,25;1301,25;10,55;160300;1318,75
21.04.2015;1287,5;1348,75;1277,5;10,55;147000;1318,75
22.04.2015;1302,5;1356,25;1278,75;10,320001;133000;1290
23.04.2015;1311,25;1317,5;1241,25;10,120001;146100;1265
24.04.2015;1248,75;1270;1233,75;9,93;102500;1241,25
27.04.2015;1216,25;1330;1210;10,52;183300;1315
28.04.2015;1330;1402,5;1218,75;9,75;242400;1218,75
29.04.2015;1281,25;1325;1233,75;10,26;236100;1282,5
30.04.2015;1315;1406,25;1288,75;10,820001;252800;1352,5
01.05.2015;1317,5;1318,75;1221,25;9,77;211400;1221,25
04.05.2015;1203,75;1253,75;1185;9,81;150000;1226,25
05.05.2015;1238,75;1310;1220;10,45;262300;1306,25
06.05.2015;1276,25;1437,5;1263,75;10,79;317500;1348,75
07.05.2015;1365;1401,25;1306,25;10,650001;227700;1331,25
08.05.2015;1228,75;1246,25;1187,5;9,52;231200;1190
11.05.2015;1200;1257,5;1191,25;10,05;159000;1256,25
12.05.2015;1300;1331,25;1231,25;9,97;221000;1246,25
13.05.2015;1226,25;1251,25;1198,75;9,650001;185300;1206,25
14.05.2015;1176,25;1187,5;1153,75;9,240001;186400;1155
15.05.2015;1145;1180;1132,5;9,070001;180600;1133,75
18.05.2015;1133,75;1137,5;1040;8,47;194300;1058,75
19.05.2015;1046,25;1075;1011,25;8,23;236800;1028,75
20.05.2015;1024;1060,75;1013,5;41,290001;495600;1032,25
21.05.2015;1043;1054,25;964,5;38,990002;457200;974,75
22.05.2015;970;986,5;955,25;39,120003;347900;978
26.05.2015;1000,25;1072,25;991,25;42,180004;598300;1054,5
27.05.2015;1035,25;1048,25;964,25;39,09;428700;977,25
28.05.2015;999,5;1027;987,5;39,970001;477300;999,25
29.05.2015;1003,75;1039,75;984;40,52;495200;1013
01.06.2015;988,75;1023,5;971,5;39,700001;466200;992,5
02.06.2015;1016,25;1037;990;40,990002;416700;1024,75
03.06.2015;1006,75;1021,75;983,25;39,560001;368000;989
04.06.2015;1012,75;1066,5;1003,75;42,200001;437400;1055
05.06.2015;1059,5;1078,25;1013,75;40,730003;445200;1018,25
08.06.2015;1028;1075,5;1022,75;42,430004;278100;1060,75
09.06.2015;1068;1088,75;1027,5;41,490002;315400;1037,25
10.06.2015;1006,5;1010,25;940,5;37,880001;374000;947
11.06.2015;926,5;934;896,5;36,25;353200;906,25
12.06.2015;930;964,25;923,75;37,150002;366100;928,75
15.06.2015;975;1012;967,5;40,310001;401100;1007,75
16.06.2015;1027,25;1037,5;960,75;38,799999;300200;970
17.06.2015;960,75;1009;943,5;38,610001;370700;965,25
18.06.2015;938,75;943,75;886,75;36,370003;420200;909,25
19.06.2015;905,5;933;902;36,950001;317700;923,75
22.06.2015;878,5;891,25;838,75;33,560001;366700;839
23.06.2015;831,25;833,25;795,25;31,810001;406900;795,25
24.06.2015;804,75;828,25;783,25;33;411500;825
25.06.2015;812,5;848,5;797,25;33,490002;375100;837,25
26.06.2015;828,5;865;818,5;33,139999;424400;828,5
29.06.2015;932;1131,25;906;44,5;1058800;1112,5
30.06.2015;997;1201,5;991,75;43,960003;1076300;1099
01.07.2015;982,5;1051,5;940,25;37,830002;670400;945,75
02.07.2015;944,25;1100;937,5;42,59;751700;1064,75
06.07.2015;1166,75;1187;1070,5;44,700001;770800;1117,5
07.07.2015;1115,5;1240;1003,25;40,230003;886500;1005,75
08.07.2015;1087,5;1207,5;1065,75;48,049999;812400;1201,25
09.07.2015;1072,75;1237,5;1064;48,990002;582800;1224,75
10.07.2015;1093,75;1167;1024;41,310001;656000;1032,75
13.07.2015;919,5;929,25;820;33,189999;607700;829,75
14.07.2015;831,5;840,25;781,25;32,510002;422200;812,75
15.07.2015;806,5;847,75;785,25;32,330002;566600;808,25
16.07.2015;756,5;760,75;700;28,09;523900;702,25
17.07.2015;693,5;711;687,5;27,520002;335500;688
20.07.2015;689;697,5;657;27,460001;489000;686,5
21.07.2015;680,5;698,75;672;26,910002;460600;672,75
22.07.2015;708,5;709,75;654;26,710001;434700;667,75
23.07.2015;654,5;703,5;647;27,35;531200;683,75
24.07.2015;685,25;747;671,25;29,110001;656800;727,75
27.07.2015;784,75;836,75;765,5;32,150002;798000;803,75
28.07.2015;756,5;797,25;672;27,460001;745800;686,5
29.07.2015;675,75;684,75;650,5;26,480001;444400;662
30.07.2015;666,5;694;648;26,15;479900;653,75
